"date","location","location_name","season","horizon","weekly_rate","value","rate_diff","category","numeric_category"
2023-06-03,"40","Oklahoma","2022-2023",1,0.301005433398911,12,-0.351173005632062,"stable","0"
2023-06-03,"41","Oregon","2022-2023",1,0.0942028729521179,4,0.0471014364760589,"stable","0"
2023-06-03,"42","Pennsylvania","2022-2023",1,0.509099929836773,66,0.0925636236066861,"stable","0"
2023-06-03,"72","Puerto Rico","2022-2023",1,2.45129281182896,80,0.704746683400826,"stable","0"
2023-06-03,"44","Rhode Island","2022-2023",1,0.0912733545696005,1,0.0912733545696005,"stable","0"
2023-06-03,"45","South Carolina","2022-2023",1,0.520160556225021,27,0.192652057861119,"stable","0"
2023-06-03,"46","South Dakota","2022-2023",1,0.446739693715266,4,0.223369846857633,"stable","0"
2023-06-03,"47","Tennessee","2022-2023",1,0.24371998122496,17,0,"stable","0"
2023-06-03,"48","Texas","2022-2023",1,0.267543205941789,79,-0.0609592114804077,"stable","0"
2023-06-03,"US","US","2022-2023",1,0.286838789323975,952,0.011148146223726,"stable","0"
2023-06-03,"49","Utah","2022-2023",1,0,0,-0.0299582830907961,"stable","0"
2023-06-03,"51","Virginia","2022-2023",1,0.393414973883031,34,-0.0925682291489485,"stable","0"
2023-06-03,"50","Vermont","2022-2023",1,0,0,-0.309803739331134,"stable","0"
2023-06-03,"53","Washington","2022-2023",1,0.245519527072534,19,0.0904545626056703,"stable","0"
2023-06-03,"55","Wisconsin","2022-2023",1,0.135687327549887,8,0.101765495662415,"stable","0"
2023-06-03,"54","West Virginia","2022-2023",1,0.280432696433289,5,-0.336519235719946,"stable","0"
2023-06-03,"56","Wyoming","2022-2023",1,0.172770355371344,1,0,"stable","0"
2023-06-10,"02","Alaska","2022-2023",1,0.409459608856884,3,0.136486536285628,"stable","0"
2023-06-10,"01","Alabama","2022-2023",1,0.218259294820092,11,-0.0396835081491076,"stable","0"
2023-06-10,"05","Arkansas","2022-2023",1,0.0660962341340121,2,-0.396577404804073,"stable","0"
2023-06-10,"04","Arizona","2022-2023",1,0.838336322941445,61,-0.0274864368177523,"stable","0"
2023-06-10,"06","California","2022-2023",1,0.109588102667028,43,0.028034165798542,"stable","0"
2023-06-10,"08","Colorado","2022-2023",1,0.0688223075121785,4,-0.0344111537560893,"stable","0"
2023-06-10,"09","Connecticut","2022-2023",1,0.138673290442609,5,-0.110938632354087,"stable","0"
2023-06-10,"11","District of Columbia","2022-2023",1,0.149242593836281,1,-0.746212969181404,"stable","0"
2023-06-10,"10","Delaware","2022-2023",1,0,0,0,"stable","0"
2023-06-10,"12","Florida","2022-2023",1,0.702442958877061,153,0.0413201740515918,"stable","0"
2023-06-10,"13","Georgia","2022-2023",1,0.453721936603749,49,0.138894470388903,"stable","0"
2023-06-10,"15","Hawaii","2022-2023",1,0.20810889367231,3,0.20810889367231,"stable","0"
2023-06-10,"19","Iowa","2022-2023",1,0.125270937549619,4,0.0939532031622143,"stable","0"
2023-06-10,"16","Idaho","2022-2023",1,0.105212046989804,2,0.0526060234949022,"stable","0"
2023-06-10,"17","Illinois","2022-2023",1,0.165726641480952,21,-0.0157834896648526,"stable","0"
2023-06-10,"18","Indiana","2022-2023",1,0.176315404750378,12,-0.0587718015834593,"stable","0"
2023-06-10,"20","Kansas","2022-2023",1,0.170382016927794,5,0.136305613542235,"stable","0"
2023-06-10,"21","Kentucky","2022-2023",1,0.221759287389836,10,-0.0221759287389836,"stable","0"
2023-06-10,"22","Louisiana","2022-2023",1,0.302765088676651,14,0.0648782332878537,"stable","0"
2023-06-10,"25","Massachusetts","2022-2023",1,0.200437440396706,14,0.0286339200566723,"stable","0"
2023-06-10,"24","Maryland","2022-2023",1,0.0811013038007802,5,-0.016220260760156,"stable","0"
2023-06-10,"23","Maine","2022-2023",1,0.0728731780794565,1,-0.0728731780794565,"stable","0"
2023-06-10,"26","Michigan","2022-2023",1,0.119393350447044,12,-0.0497472293529348,"stable","0"
2023-06-10,"27","Minnesota","2022-2023",1,0.105126861840526,6,0.052563430920263,"stable","0"
2023-06-10,"29","Missouri","2022-2023",1,0.129697753975358,8,-0.0162122192469197,"stable","0"
2023-06-10,"28","Mississippi","2022-2023",1,0.54237931636477,16,0,"stable","0"
2023-06-10,"30","Montana","2022-2023",1,0.181114961816438,2,-0.0905574809082191,"stable","0"
2023-06-10,"37","North Carolina","2022-2023",1,0.113731549188611,12,0.0568657745943053,"stable","0"
2023-06-10,"38","North Dakota","2022-2023",1,0.258081832587477,2,-0.129040916293738,"stable","0"
2023-06-10,"31","Nebraska","2022-2023",1,0.101848966131145,2,-0.305546898393434,"stable","0"
2023-06-10,"33","New Hampshire","2022-2023",1,0,0,-0.215983965350412,"stable","0"
2023-06-10,"34","New Jersey","2022-2023",1,0.129489928381279,12,-0.0755357915557459,"stable","0"
2023-06-10,"35","New Mexico","2022-2023",1,0.0472617264614153,1,-0.0945234529228306,"stable","0"
2023-06-10,"32","Nevada","2022-2023",1,0.381680481909776,12,0.222646947780703,"stable","0"
2023-06-10,"36","New York","2022-2023",1,0.191571721452902,38,-0.110909943999049,"stable","0"
2023-06-10,"39","Ohio","2022-2023",1,0.110356377244617,13,-0.0424447604786988,"stable","0"
2023-06-10,"40","Oklahoma","2022-2023",1,0.301005433398911,12,-0.100335144466304,"stable","0"
2023-06-10,"41","Oregon","2022-2023",1,0.117753591190147,5,0.0471014364760589,"stable","0"
2023-06-10,"42","Pennsylvania","2022-2023",1,0.46281811803343,60,0.0154272706011143,"stable","0"
2023-06-10,"72","Puerto Rico","2022-2023",1,1.71590496828027,56,-0.030641160147862,"stable","0"
2023-06-10,"44","Rhode Island","2022-2023",1,0.0912733545696005,1,-0.182546709139201,"stable","0"
2023-06-10,"45","South Carolina","2022-2023",1,0.385304115722238,20,0.0192652057861119,"stable","0"
2023-06-10,"46","South Dakota","2022-2023",1,0.111684923428817,1,0,"stable","0"
2023-06-10,"47","Tennessee","2022-2023",1,0.401421145546992,28,0.0143364694838211,"stable","0"
2023-06-10,"48","Texas","2022-2023",1,0.257383337361721,76,-0.0135464914400906,"stable","0"
2023-06-10,"US","US","2022-2023",1,0.269363316865161,894,-0.00813513373082697,"stable","0"
2023-06-10,"49","Utah","2022-2023",1,0.0299582830907961,1,-0.14979141545398,"stable","0"
2023-06-10,"51","Virginia","2022-2023",1,0.300846744734083,26,-0.231420572872371,"stable","0"
2023-06-10,"50","Vermont","2022-2023",1,0,0,0,"stable","0"
2023-06-10,"53","Washington","2022-2023",1,0.413506571911636,32,0.232597446700295,"stable","0"
2023-06-10,"55","Wisconsin","2022-2023",1,0.152648243493623,9,0.101765495662415,"stable","0"
2023-06-10,"54","West Virginia","2022-2023",1,0.392605775006604,7,-0.0560865392866577,"stable","0"
2023-06-10,"56","Wyoming","2022-2023",1,0.172770355371344,1,0.172770355371344,"stable","0"
2023-06-17,"02","Alaska","2022-2023",1,0.682432681428141,5,0.545946145142512,"stable","0"
2023-06-17,"01","Alabama","2022-2023",1,0.119050524447323,6,-0.376993327416522,"stable","0"
2023-06-17,"05","Arkansas","2022-2023",1,0.132192468268024,4,0,"stable","0"
2023-06-17,"04","Arizona","2022-2023",1,0.645931265217179,47,-0.261121149768647,"stable","0"
2023-06-17,"06","California","2022-2023",1,0.0891996184499064,35,-0.0305827263256822,"stable","0"
2023-06-17,"08","Colorado","2022-2023",1,0.0860278843902232,5,0,"stable","0"
2023-06-17,"09","Connecticut","2022-2023",1,0.166407948531131,6,0.0277346580885218,"stable","0"
2023-06-17,"11","District of Columbia","2022-2023",1,0.149242593836281,1,-0.298485187672562,"stable","0"
2023-06-17,"10","Delaware","2022-2023",1,0,0,-0.29898822385049,"stable","0"
2023-06-17,"12","Florida","2022-2023",1,0.716216350227592,156,-0.0229556522508843,"stable","0"
2023-06-17,"13","Georgia","2022-2023",1,0.361125623011147,39,-0.138894470388903,"stable","0"
2023-06-17,"15","Hawaii","2022-2023",1,0.624326681016931,9,0.138739262448207,"stable","0"
2023-06-17,"19","Iowa","2022-2023",1,0.0626354687748095,2,0.0626354687748095,"stable","0"
2023-06-17,"16","Idaho","2022-2023",1,0.263030117474511,5,0.157818070484707,"stable","0"
2023-06-17,"17","Illinois","2022-2023",1,0.189401875978231,24,0,"stable","0"
2023-06-17,"18","Indiana","2022-2023",1,0.191008355146243,13,0,"stable","0"
2023-06-17,"20","Kansas","2022-2023",1,0.0681528067711177,2,-0.0681528067711177,"stable","0"
2023-06-17,"21","Kentucky","2022-2023",1,0.199583358650852,9,0.0887037149559342,"stable","0"
2023-06-17,"22","Louisiana","2022-2023",1,0.194634699863561,9,-0.10813038881309,"stable","0"
2023-06-17,"25","Massachusetts","2022-2023",1,0.128852640255025,9,0.0286339200566723,"stable","0"
2023-06-17,"24","Maryland","2022-2023",1,0.0324405215203121,2,-0.0973215645609362,"stable","0"
2023-06-17,"23","Maine","2022-2023",1,0.0728731780794565,1,-0.145746356158913,"stable","0"
2023-06-17,"26","Michigan","2022-2023",1,0.12934279631763,13,-0.0298483376117609,"stable","0"
2023-06-17,"27","Minnesota","2022-2023",1,0.122648005480614,7,0.105126861840526,"stable","0"
2023-06-17,"29","Missouri","2022-2023",1,0.178334411716117,11,0.0486366577407592,"stable","0"
2023-06-17,"28","Mississippi","2022-2023",1,0.474581901819174,14,0.101696121818394,"stable","0"
2023-06-17,"30","Montana","2022-2023",1,0.181114961816438,2,0.181114961816438,"stable","0"
2023-06-17,"37","North Carolina","2022-2023",1,0.161119694683865,17,0.0284328872971527,"stable","0"
2023-06-17,"38","North Dakota","2022-2023",1,0.258081832587477,2,0,"stable","0"
2023-06-17,"31","Nebraska","2022-2023",1,0,0,-0.101848966131145,"stable","0"
2023-06-17,"33","New Hampshire","2022-2023",1,0.143989310233608,2,0.0719946551168041,"stable","0"
2023-06-17,"34","New Jersey","2022-2023",1,0.0863266189208525,8,-0.205025719937025,"stable","0"
2023-06-17,"35","New Mexico","2022-2023",1,0.0472617264614153,1,-0.0472617264614153,"stable","0"
2023-06-17,"32","Nevada","2022-2023",1,0.222646947780703,7,0,"stable","0"
2023-06-17,"36","New York","2022-2023",1,0.2066958047255,41,0.0201654443634634,"stable","0"
2023-06-17,"39","Ohio","2022-2023",1,0.0848895209573976,10,0.033955808382959,"stable","0"
2023-06-17,"40","Oklahoma","2022-2023",1,0.351173005632062,14,0.0501675722331518,"stable","0"
2023-06-17,"41","Oregon","2022-2023",1,0.0942028729521179,4,0,"stable","0"
2023-06-17,"42","Pennsylvania","2022-2023",1,0.385681765027859,50,-0.123418164808915,"stable","0"
2023-06-17,"72","Puerto Rico","2022-2023",1,1.47077568709738,48,-0.980517124731584,"stable","0"
2023-06-17,"44","Rhode Island","2022-2023",1,0.182546709139201,2,0.0912733545696005,"stable","0"
2023-06-17,"45","South Carolina","2022-2023",1,0.481630144652798,25,-0.0385304115722238,"stable","0"
2023-06-17,"46","South Dakota","2022-2023",1,0.223369846857633,2,-0.223369846857633,"stable","0"
2023-06-17,"47","Tennessee","2022-2023",1,0.329738798127886,23,0.0860188169029269,"stable","0"
2023-06-17,"48","Texas","2022-2023",1,0.335275663142242,99,0.067732457200453,"stable","0"
2023-06-17,"US","US","2022-2023",1,0.256106061896406,850,-0.0307327274275687,"stable","0"
2023-06-17,"49","Utah","2022-2023",1,0.14979141545398,5,0.14979141545398,"stable","0"
2023-06-17,"51","Virginia","2022-2023",1,0.289275716090464,25,-0.104139257792567,"stable","0"
2023-06-17,"50","Vermont","2022-2023",1,0,0,0,"stable","0"
2023-06-17,"53","Washington","2022-2023",1,0.232597446700295,18,-0.0129220803722386,"stable","0"
2023-06-17,"55","Wisconsin","2022-2023",1,0.0678436637749436,4,-0.0678436637749436,"stable","0"
2023-06-17,"54","West Virginia","2022-2023",1,0.336519235719946,6,0.0560865392866577,"stable","0"
2023-06-17,"56","Wyoming","2022-2023",1,0.172770355371344,1,0,"stable","0"
2023-06-24,"02","Alaska","2022-2023",1,0,0,-0.409459608856884,"stable","0"
2023-06-24,"01","Alabama","2022-2023",1,0.218259294820092,11,0,"stable","0"
2023-06-24,"05","Arkansas","2022-2023",1,0.495721756005091,15,0.429625521871079,"stable","0"
2023-06-24,"04","Arizona","2022-2023",1,0.645931265217179,47,-0.192405057724266,"stable","0"
2023-06-24,"06","California","2022-2023",1,0.0611654526513644,24,-0.0484226500156635,"stable","0"
2023-06-24,"08","Colorado","2022-2023",1,0.0516167306341339,3,-0.0172055768780446,"stable","0"
2023-06-24,"09","Connecticut","2022-2023",1,0.166407948531131,6,0.0277346580885218,"stable","0"
2023-06-24,"11","District of Columbia","2022-2023",1,0.447727781508843,3,0.298485187672562,"stable","0"
2023-06-24,"10","Delaware","2022-2023",1,0,0,0,"stable","0"
2023-06-24,"12","Florida","2022-2023",1,0.780492176530068,170,0.0780492176530068,"stable","0"
2023-06-24,"13","Georgia","2022-2023",1,0.379644885729667,41,-0.0740770508740815,"stable","0"
2023-06-24,"15","Hawaii","2022-2023",1,0.624326681016931,9,0.416217787344621,"stable","0"
2023-06-24,"19","Iowa","2022-2023",1,0.0313177343874048,1,-0.0939532031622143,"stable","0"
2023-06-24,"16","Idaho","2022-2023",1,0.105212046989804,2,0,"stable","0"
2023-06-24,"17","Illinois","2022-2023",1,0.0710257034918367,9,-0.0947009379891155,"stable","0"
2023-06-24,"18","Indiana","2022-2023",1,0.0881577023751889,6,-0.0881577023751889,"stable","0"
2023-06-24,"20","Kansas","2022-2023",1,0.0681528067711177,2,-0.102229210156676,"stable","0"
2023-06-24,"21","Kentucky","2022-2023",1,0.133055572433901,6,-0.0887037149559342,"stable","0"
2023-06-24,"22","Louisiana","2022-2023",1,0.194634699863561,9,-0.10813038881309,"stable","0"
2023-06-24,"25","Massachusetts","2022-2023",1,0.0572678401133445,4,-0.143169600283361,"stable","0"
2023-06-24,"24","Maryland","2022-2023",1,0.145982346841404,9,0.0648810430406241,"stable","0"
2023-06-24,"23","Maine","2022-2023",1,0.0728731780794565,1,0,"stable","0"
2023-06-24,"26","Michigan","2022-2023",1,0.119393350447044,12,0,"stable","0"
2023-06-24,"27","Minnesota","2022-2023",1,0.0350422872801754,2,-0.0700845745603507,"stable","0"
2023-06-24,"29","Missouri","2022-2023",1,0.162122192469197,10,0.0324244384938394,"stable","0"
2023-06-24,"28","Mississippi","2022-2023",1,0.440683194546376,13,-0.101696121818394,"stable","0"
2023-06-24,"30","Montana","2022-2023",1,0.0905574809082191,1,-0.0905574809082191,"stable","0"
2023-06-24,"37","North Carolina","2022-2023",1,0.161119694683865,17,0.0473881454952544,"stable","0"
2023-06-24,"38","North Dakota","2022-2023",1,0.129040916293738,1,-0.129040916293738,"stable","0"
2023-06-24,"31","Nebraska","2022-2023",1,0.0509244830655724,1,-0.0509244830655724,"stable","0"
2023-06-24,"33","New Hampshire","2022-2023",1,0,0,0,"stable","0"
2023-06-24,"34","New Jersey","2022-2023",1,0.118699101016172,11,-0.0107908273651066,"stable","0"
2023-06-24,"35","New Mexico","2022-2023",1,0.0472617264614153,1,0,"stable","0"
2023-06-24,"32","Nevada","2022-2023",1,0.254453654606518,8,-0.127226827303259,"stable","0"
2023-06-24,"36","New York","2022-2023",1,0.18148899927117,36,-0.0100827221817317,"stable","0"
2023-06-24,"39","Ohio","2022-2023",1,0.127334281436096,15,0.0169779041914795,"stable","0"
2023-06-24,"40","Oklahoma","2022-2023",1,0.225754075049183,9,-0.0752513583497277,"stable","0"
2023-06-24,"41","Oregon","2022-2023",1,0.0706521547140884,3,-0.0471014364760589,"stable","0"
2023-06-24,"42","Pennsylvania","2022-2023",1,0.377968129727301,49,-0.0848499883061289,"stable","0"
2023-06-24,"72","Puerto Rico","2022-2023",1,1.86911076901958,61,0.15320580073931,"stable","0"
2023-06-24,"44","Rhode Island","2022-2023",1,0.0912733545696005,1,0,"stable","0"
2023-06-24,"45","South Carolina","2022-2023",1,0.423834527294462,22,0.0385304115722238,"stable","0"
2023-06-24,"46","South Dakota","2022-2023",1,0,0,-0.111684923428817,"stable","0"
2023-06-24,"47","Tennessee","2022-2023",1,0.157701164322033,11,-0.24371998122496,"stable","0"
2023-06-24,"48","Texas","2022-2023",1,0.342048908862287,101,0.0846655715005662,"stable","0"
2023-06-24,"US","US","2022-2023",1,0.24495791567268,813,-0.0244054011924811,"stable","0"
2023-06-24,"49","Utah","2022-2023",1,0.0599165661815921,2,0.0299582830907961,"stable","0"
2023-06-24,"51","Virginia","2022-2023",1,0.300846744734083,26,0,"stable","0"
2023-06-24,"50","Vermont","2022-2023",1,0,0,0,"stable","0"
2023-06-24,"53","Washington","2022-2023",1,0.232597446700295,18,-0.180909125211341,"stable","0"
2023-06-24,"55","Wisconsin","2022-2023",1,0.0169609159437359,1,-0.135687327549887,"stable","0"
2023-06-24,"54","West Virginia","2022-2023",1,0.112173078573315,2,-0.280432696433289,"stable","0"
2023-06-24,"56","Wyoming","2022-2023",1,0.172770355371344,1,0,"stable","0"
2023-07-01,"02","Alaska","2022-2023",1,0.545946145142512,4,-0.136486536285628,"stable","0"
2023-07-01,"01","Alabama","2022-2023",1,0.198417540745538,10,0.0793670162982152,"stable","0"
2023-07-01,"05","Arkansas","2022-2023",1,0.198288702402036,6,0.0660962341340121,"stable","0"
2023-07-01,"04","Arizona","2022-2023",1,0.439782989084036,32,-0.206148276133142,"stable","0"
2023-07-01,"06","California","2022-2023",1,0.13507370793843,53,0.0458740894885233,"stable","0"
2023-07-01,"08","Colorado","2022-2023",1,0.120439038146312,7,0.0344111537560893,"stable","0"
2023-07-01,"09","Connecticut","2022-2023",1,0.166407948531131,6,0,"stable","0"
2023-07-01,"11","District of Columbia","2022-2023",1,0,0,-0.149242593836281,"stable","0"
2023-07-01,"10","Delaware","2022-2023",1,0,0,0,"stable","0"
2023-07-01,"12","Florida","2022-2023",1,0.684078437076353,149,-0.0321379131512382,"stable","0"
2023-07-01,"13","Georgia","2022-2023",1,0.305567834855586,33,-0.0555577881555611,"stable","0"
2023-07-01,"15","Hawaii","2022-2023",1,0.693696312241034,10,0.0693696312241034,"stable","0"
2023-07-01,"19","Iowa","2022-2023",1,0.0626354687748095,2,0,"stable","0"
2023-07-01,"16","Idaho","2022-2023",1,0.368242164464316,7,0.105212046989804,"stable","0"
2023-07-01,"17","Illinois","2022-2023",1,0.0868091931566893,11,-0.102592682821542,"stable","0"
2023-07-01,"18","Indiana","2022-2023",1,0.117543603166919,8,-0.0734647519793241,"stable","0"
2023-07-01,"20","Kansas","2022-2023",1,0.0681528067711177,2,0,"stable","0"
2023-07-01,"21","Kentucky","2022-2023",1,0.0887037149559342,4,-0.110879643694918,"stable","0"
2023-07-01,"22","Louisiana","2022-2023",1,0.302765088676651,14,0.10813038881309,"stable","0"
2023-07-01,"25","Massachusetts","2022-2023",1,0.114535680226689,8,-0.0143169600283361,"stable","0"
2023-07-01,"24","Maryland","2022-2023",1,0,0,-0.0324405215203121,"stable","0"
2023-07-01,"23","Maine","2022-2023",1,0.0728731780794565,1,0,"stable","0"
2023-07-01,"26","Michigan","2022-2023",1,0.0795955669646957,8,-0.0497472293529348,"stable","0"
2023-07-01,"27","Minnesota","2022-2023",1,0,0,-0.122648005480614,"stable","0"
2023-07-01,"29","Missouri","2022-2023",1,0.129697753975358,8,-0.0486366577407592,"stable","0"
2023-07-01,"28","Mississippi","2022-2023",1,0.508480609091972,15,0.0338987072727981,"stable","0"
2023-07-01,"30","Montana","2022-2023",1,0.0905574809082191,1,-0.0905574809082191,"stable","0"
2023-07-01,"37","North Carolina","2022-2023",1,0.151642065584814,16,-0.00947762909905087,"stable","0"
2023-07-01,"38","North Dakota","2022-2023",1,0.129040916293738,1,-0.129040916293738,"stable","0"
2023-07-01,"31","Nebraska","2022-2023",1,0.0509244830655724,1,0.0509244830655724,"stable","0"
2023-07-01,"33","New Hampshire","2022-2023",1,0.0719946551168041,1,-0.0719946551168041,"stable","0"
